年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2062,1,1,日,元日,2474190.125,280.44638188,167.25351120,20.18491898,2061,0,11,21,先勝,甲申,,,
2062,1,2,月,振替休日,2474191.125,281.46538012,180.47653485,21.18491898,2061,0,11,22,友引,乙酉,,,
2062,1,3,火,,2474192.125,282.48448625,193.27239731,22.18491898,2061,0,11,23,先負,丙戌,,,
2062,1,4,水,,2474193.125,283.50369438,205.71976927,23.18491898,2061,0,11,24,仏滅,丁亥,,,
2062,1,5,木,,2474194.125,284.52299362,217.90359745,24.18491898,2061,0,11,25,大安,戊子,小寒,,
2062,1,6,金,,2474195.125,285.54236877,229.90584626,25.18491898,2061,0,11,26,赤口,己丑,,,
2062,1,7,土,,2474196.125,286.56180087,241.79960790,26.18491898,2061,0,11,27,先勝,庚寅,,人日,
2062,1,8,日,,2474197.125,287.58126784,253.64587073,27.18491898,2061,0,11,28,友引,辛卯,,,
2062,1,9,月,成人の日,2474198.125,288.60074499,265.49242144,28.18491898,2061,0,11,29,先負,壬辰,,,
2062,1,10,火,,2474199.125,289.62020559,277.37458855,29.18491898,2061,0,11,30,仏滅,癸巳,,,
2062,1,11,水,,2474200.125,290.63962160,289.31762213,0.37944444,2061,0,12,1,赤口,甲午,,,
2062,1,12,木,,2474201.125,291.65896453,301.34042648,1.37944444,2061,0,12,2,先勝,乙未,,,
2062,1,13,金,,2474202.125,292.67820645,313.46015728,2.37944444,2061,0,12,3,友引,丙申,,,
2062,1,14,土,,2474203.125,293.69732091,325.69696792,3.37944444,2061,0,12,4,先負,丁酉,,,
2062,1,15,日,,2474204.125,294.71628389,338.07805459,4.37944444,2061,0,12,5,仏滅,戊戌,,,
2062,1,16,月,,2474205.125,295.73507443,350.64014215,5.37944444,2061,0,12,6,大安,己亥,,,
2062,1,17,火,,2474206.125,296.75367500,3.42963740,6.37944444,2061,0,12,7,赤口,庚子,,,土用入(冬)
2062,1,18,水,,2474207.125,297.77207171,16.49978356,7.37944444,2061,0,12,8,先勝,辛丑,,,
2062,1,19,木,,2474208.125,298.79025402,29.90427557,8.37944444,2061,0,12,9,友引,壬寅,,,
2062,1,20,金,,2474209.125,299.80821419,43.68707756,9.37944444,2061,0,12,10,先負,癸卯,大寒,,
2062,1,21,土,,2474210.125,300.82594632,57.86895977,10.37944444,2061,0,12,11,仏滅,甲辰,,,
2062,1,22,日,,2474211.125,301.84344524,72.43286835,11.37944444,2061,0,12,12,大安,乙巳,,,
2062,1,23,月,,2474212.125,302.86070585,87.31250477,12.37944444,2061,0,12,13,赤口,丙午,,,
2062,1,24,火,,2474213.125,303.87772366,102.39013036,13.37944444,2061,0,12,14,先勝,丁未,,,
2062,1,25,水,,2474214.125,304.89449680,117.50832967,14.37944444,2061,0,12,15,友引,戊申,,,
2062,1,26,木,,2474215.125,305.91102862,132.49504370,15.37944444,2061,0,12,16,先負,己酉,,,
2062,1,27,金,,2474216.125,306.92732880,147.19416096,16.37944444,2061,0,12,17,仏滅,庚戌,,,
2062,1,28,土,,2474217.125,307.94341169,161.49075029,17.37944444,2061,0,12,18,大安,辛亥,,,
2062,1,29,日,,2474218.125,308.95929257,175.32341607,18.37944444,2061,0,12,19,赤口,壬子,,,
2062,1,30,月,,2474219.125,309.97498363,188.68317472,19.37944444,2061,0,12,20,先勝,癸丑,,,
2062,1,31,火,,2474220.125,310.99049144,201.60339109,20.37944444,2061,0,12,21,友引,甲寅,,,
2062,2,1,水,,2474221.125,312.00581620,214.14640593,21.37944444,2061,0,12,22,先負,乙卯,,,
2062,2,2,木,,2474222.125,313.02095222,226.39083615,22.37944444,2061,0,12,23,仏滅,丙辰,,,節分
2062,2,3,金,,2474223.125,314.03588893,238.42132739,23.37944444,2061,0,12,24,大安,丁巳,立春,,
2062,2,4,土,,2474224.125,315.05061188,250.32101674,24.37944444,2061,0,12,25,赤口,戊午,,,
2062,2,5,日,,2474225.125,316.06510354,262.16629195,25.37944444,2061,0,12,26,先勝,己未,,,
2062,2,6,月,,2474226.125,317.07934387,274.02334207,26.37944444,2061,0,12,27,友引,庚申,,,
2062,2,7,火,,2474227.125,318.09331079,285.94616885,27.37944444,2061,0,12,28,先負,辛酉,,,
2062,2,8,水,,2474228.125,319.10698072,297.97595177,28.37944444,2061,0,12,29,仏滅,壬戌,,,
2062,2,9,木,,2474229.125,320.12032926,310.14178755,29.37944444,2062,0,1,1,先勝,癸亥,,,
2062,2,10,金,,2474230.125,321.13333198,322.46279554,0.61682870,2062,0,1,2,友引,甲子,,,
2062,2,11,土,建国記念の日,2474231.125,322.14596543,334.95138022,1.61682870,2062,0,1,3,先負,乙丑,,,
2062,2,12,日,,2474232.125,323.15820794,347.61713458,2.61682870,2062,0,1,4,仏滅,丙寅,,,
2062,2,13,月,,2474233.125,324.17004025,0.47057453,3.61682870,2062,0,1,5,大安,丁卯,,,
2062,2,14,火,,2474234.125,325.18144559,13.52574373,4.61682870,2062,0,1,6,赤口,戊辰,,,
2062,2,15,水,,2474235.125,326.19240948,26.80076853,5.61682870,2062,0,1,7,先勝,己巳,,,
2062,2,16,木,,2474236.125,327.20291902,40.31569878,6.61682870,2062,0,1,8,友引,庚午,,,
2062,2,17,金,,2474237.125,328.21296218,54.08740842,7.61682870,2062,0,1,9,先負,辛未,,,
2062,2,18,土,,2474238.125,329.22252722,68.12197981,8.61682870,2062,0,1,10,仏滅,壬申,雨水,,
2062,2,19,日,,2474239.125,330.23160261,82.40588689,9.61682870,2062,0,1,11,大安,癸酉,,,
2062,2,20,月,,2474240.125,331.24017792,96.89832393,10.61682870,2062,0,1,12,赤口,甲戌,,,
2062,2,21,火,,2474241.125,332.24824560,111.52774653,11.61682870,2062,0,1,13,先勝,乙亥,,,
2062,2,22,水,,2474242.125,333.25580362,126.19532550,12.61682870,2062,0,1,14,友引,丙子,,,
2062,2,23,木,天皇誕生日,2474243.125,334.26285766,140.78603522,13.61682870,2062,0,1,15,先負,丁丑,,,
2062,2,24,金,,2474244.125,335.26942157,155.18504375,14.61682870,2062,0,1,16,仏滅,戊寅,,,
2062,2,25,土,,2474245.125,336.27551529,169.29468966,15.61682870,2062,0,1,17,大安,己卯,,,
2062,2,26,日,,2474246.125,337.28116087,183.04722959,16.61682870,2062,0,1,18,赤口,庚辰,,,
2062,2,27,月,,2474247.125,338.28637814,196.41072057,17.61682870,2062,0,1,19,先勝,辛巳,,,
