年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1968,1,1,月,元日,2439856.125,279.24610349,285.58633492,0.97327546,1967,0,12,2,先勝,庚午,,,
1968,1,2,火,,2439857.125,280.26583230,299.77099171,1.97327546,1967,0,12,3,友引,辛未,,,
1968,1,3,水,,2439858.125,281.28553715,313.57281348,2.97327546,1967,0,12,4,先負,壬申,,,
1968,1,4,木,,2439859.125,282.30519016,326.94691178,3.97327546,1967,0,12,5,仏滅,癸酉,,,
1968,1,5,金,,2439860.125,283.32477101,339.89255466,4.97327546,1967,0,12,6,大安,甲戌,,,
1968,1,6,土,,2439861.125,284.34426538,352.44721860,5.97327546,1967,0,12,7,赤口,乙亥,小寒,,
1968,1,7,日,,2439862.125,285.36366302,4.67676001,6.97327546,1967,0,12,8,先勝,丙子,,人日,
1968,1,8,月,,2439863.125,286.38295630,16.66500434,7.97327546,1967,0,12,9,友引,丁丑,,,
1968,1,9,火,,2439864.125,287.40213914,28.50456969,8.97327546,1967,0,12,10,先負,戊寅,,,
1968,1,10,水,,2439865.125,288.42120646,40.28940806,9.97327546,1967,0,12,11,仏滅,己卯,,,
1968,1,11,木,,2439866.125,289.44015381,52.10879022,10.97327546,1967,0,12,12,大安,庚辰,,,
1968,1,12,金,,2439867.125,290.45897722,64.04224216,11.97327546,1967,0,12,13,赤口,辛巳,,,
1968,1,13,土,,2439868.125,291.47767304,76.15510076,12.97327546,1967,0,12,14,先勝,壬午,,,
1968,1,14,日,,2439869.125,292.49623802,88.49473099,13.97327546,1967,0,12,15,友引,癸未,,,
1968,1,15,月,成人の日,2439870.125,293.51466942,101.08789356,14.97327546,1967,0,12,16,先負,甲申,,,
1968,1,16,火,,2439871.125,294.53296547,113.94008345,15.97327546,1967,0,12,17,仏滅,乙酉,,,
1968,1,17,水,,2439872.125,295.55112608,127.03763169,16.97327546,1967,0,12,18,大安,丙戌,,,
1968,1,18,木,,2439873.125,296.56915358,140.35282853,17.97327546,1967,0,12,19,赤口,丁亥,,,土用入(冬)
1968,1,19,金,,2439874.125,297.58705328,153.85133504,18.97327546,1967,0,12,20,先勝,戊子,,,
1968,1,20,土,,2439875.125,298.60483334,167.50013541,19.97327546,1967,0,12,21,友引,己丑,,,
1968,1,21,日,,2439876.125,299.62250370,181.27378635,20.97327546,1967,0,12,22,先負,庚寅,大寒,,
1968,1,22,月,,2439877.125,300.64007400,195.15705134,21.97327546,1967,0,12,23,仏滅,辛卯,,,
1968,1,23,火,,2439878.125,301.65755092,209.14302781,22.97327546,1967,0,12,24,大安,壬辰,,,
1968,1,24,水,,2439879.125,302.67493527,223.22715634,23.97327546,1967,0,12,25,赤口,癸巳,,,
1968,1,25,木,,2439880.125,303.69221966,237.39867204,24.97327546,1967,0,12,26,先勝,甲午,,,
1968,1,26,金,,2439881.125,304.70938718,251.63196329,25.97327546,1967,0,12,27,友引,乙未,,,
1968,1,27,土,,2439882.125,305.72641171,265.88079082,26.97327546,1967,0,12,28,先負,丙申,,,
1968,1,28,日,,2439883.125,306.74326014,280.07804087,27.97327546,1967,0,12,29,仏滅,丁酉,,,
1968,1,29,月,,2439884.125,307.75989590,294.14225977,28.97327546,1967,0,12,30,大安,戊戌,,,
1968,1,30,火,,2439885.125,308.77628305,307.98978870,0.43802083,1968,0,1,1,先勝,己亥,,,
1968,1,31,水,,2439886.125,309.79238949,321.54900040,1.43802083,1968,0,1,2,友引,庚子,,,
1968,2,1,木,,2439887.125,310.80818861,334.77234435,2.43802083,1968,0,1,3,先負,辛丑,,,
1968,2,2,金,,2439888.125,311.82365927,347.64315593,3.43802083,1968,0,1,4,仏滅,壬寅,,,
1968,2,3,土,,2439889.125,312.83878484,0.17656850,4.43802083,1968,0,1,5,大安,癸卯,,,
1968,2,4,日,,2439890.125,313.85355183,12.41585228,5.43802083,1968,0,1,6,赤口,甲辰,,,節分
1968,2,5,月,,2439891.125,314.86794882,24.42628549,6.43802083,1968,0,1,7,先勝,乙巳,立春,,
1968,2,6,火,,2439892.125,315.88196571,36.28834516,7.43802083,1968,0,1,8,友引,丙午,,,
1968,2,7,水,,2439893.125,316.89559329,48.09121356,8.43802083,1968,0,1,9,先負,丁未,,,
1968,2,8,木,,2439894.125,317.90882303,59.92684451,9.43802083,1968,0,1,10,仏滅,戊申,,,
1968,2,9,金,,2439895.125,318.92164707,71.88435891,10.43802083,1968,0,1,11,大安,己酉,,,
1968,2,10,土,,2439896.125,319.93405825,84.04439430,11.43802083,1968,0,1,12,赤口,庚戌,,,
1968,2,11,日,建国記念の日,2439897.125,320.94605036,96.47319467,12.43802083,1968,0,1,13,先勝,辛亥,,,
1968,2,12,月,,2439898.125,321.95761864,109.21666742,13.43802083,1968,0,1,14,友引,壬子,,,
1968,2,13,火,,2439899.125,322.96876061,122.29526130,14.43802083,1968,0,1,15,先負,癸丑,,,
1968,2,14,水,,2439900.125,323.97947728,135.70109896,15.43802083,1968,0,1,16,仏滅,甲寅,,,
1968,2,15,木,,2439901.125,324.98977450,149.39893202,16.43802083,1968,0,1,17,大安,乙卯,,,
1968,2,16,金,,2439902.125,325.99966372,163.33176041,17.43802083,1968,0,1,18,赤口,丙辰,,,
1968,2,17,土,,2439903.125,327.00916162,177.43042262,18.43802083,1968,0,1,19,先勝,丁巳,,,
1968,2,18,日,,2439904.125,328.01828784,191.62476375,19.43802083,1968,0,1,20,友引,戊午,,,
1968,2,19,月,,2439905.125,329.02706135,205.85318207,20.43802083,1968,0,1,21,先負,己未,雨水,,
1968,2,20,火,,2439906.125,330.03549634,220.06798971,21.43802083,1968,0,1,22,仏滅,庚申,,,
1968,2,21,水,,2439907.125,331.04359900,234.23569791,22.43802083,1968,0,1,23,大安,辛酉,,,
1968,2,22,木,,2439908.125,332.05136607,248.33312900,23.43802083,1968,0,1,24,赤口,壬戌,,,
1968,2,23,金,,2439909.125,333.05878516,262.34139055,24.43802083,1968,0,1,25,先勝,癸亥,,,
1968,2,24,土,,2439910.125,334.06583662,276.24004366,25.43802083,1968,0,1,26,友引,甲子,,,
1968,2,25,日,,2439911.125,335.07249618,290.00341803,26.43802083,1968,0,1,27,先負,乙丑,,,
1968,2,26,月,,2439912.125,336.07873780,303.60020359,27.43802083,1968,0,1,28,仏滅,丙寅,,,
1968,2,27,火,,2439913.125,337.08453609,316.99638871,28.43802083,1968,0,1,29,大安,丁卯,,,
1968,2,28,水,,2439914.125,338.08986807,330.16059131,29.43802083,1968,0,2,1,友引,戊辰,,,
1968,2,29,木,,2439915.125,339.09471382,343.07018306,0.83640046,1968,0,2,2,先負,己巳,,,
1968,3,1,金,,2439916.125,341.10288120,8.10853695,1.83640046,1968,0,2,3,仏滅,庚午,,,
1968,3,2,土,,2439917.125,341.10288121,8.10853714,2.83640046,1968,0,2,4,大安,辛未,,,
1968,3,3,日,,2439918.125,342.10617525,20.27326838,3.83640046,1968,0,2,5,赤口,壬申,,上巳,
1968,3,4,月,,2439919.125,343.10892648,32.25542766,4.83640046,1968,0,2,6,先勝,癸酉,,,
1968,3,5,火,,2439920.125,344.11112353,44.11481538,5.83640046,1968,0,2,7,友引,甲戌,啓蟄,,
1968,3,6,水,,2439921.125,345.11275553,55.92322018,6.83640046,1968,0,2,8,先負,乙亥,,,
1968,3,7,木,,2439922.125,346.11381214,67.76077683,7.83640046,1968,0,2,9,仏滅,丙子,,,
1968,3,8,金,,2439923.125,347.11428366,79.71187172,8.83640046,1968,0,2,10,大安,丁丑,,,
1968,3,9,土,,2439924.125,348.11416125,91.86039915,9.83640046,1968,0,2,11,赤口,戊寅,,,
1968,3,10,日,,2439925.125,349.11343732,104.28407883,10.83640046,1968,0,2,12,先勝,己卯,,,
1968,3,11,月,,2439926.125,350.11210620,117.04767256,11.83640046,1968,0,2,13,友引,庚辰,,,
1968,3,12,火,,2439927.125,351.11016528,130.19535952,12.83640046,1968,0,2,14,先負,辛巳,,,
1968,3,13,水,,2439928.125,352.10761667,143.74324444,13.83640046,1968,0,2,15,仏滅,壬午,,,
1968,3,14,木,,2439929.125,353.10446903,157.67378959,14.83640046,1968,0,2,16,大安,癸未,,,
1968,3,15,金,,2439930.125,354.10073891,171.93440988,15.83640046,1968,0,2,17,赤口,甲申,,,
