年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
2017,1,1,日,元日,2457754.125,280.37293556,307.09262800,2.83806713,2016,0,12,4,先負,戊子,,,
2017,1,2,月,振替休日,2457755.125,281.39251777,319.81778336,3.83806713,2016,0,12,5,仏滅,己丑,,,
2017,1,3,火,,2457756.125,282.41204652,332.73427960,4.83806713,2016,0,12,6,大安,庚寅,,,
2017,1,4,水,,2457757.125,283.43151050,345.86874882,5.83806713,2016,0,12,7,赤口,辛卯,,,
2017,1,5,木,,2457758.125,284.45089081,359.25229953,6.83806713,2016,0,12,8,先勝,壬辰,小寒,,
2017,1,6,金,,2457759.125,285.47017327,12.91491847,7.83806713,2016,0,12,9,友引,癸巳,,,
2017,1,7,土,,2457760.125,286.48934842,26.87652192,8.83806713,2016,0,12,10,先負,甲午,,人日,
2017,1,8,日,,2457761.125,287.50841096,41.13594735,9.83806713,2016,0,12,11,仏滅,乙未,,,
2017,1,9,月,成人の日,2457762.125,288.52735872,55.66036079,10.83806713,2016,0,12,12,大安,丙申,,,
2017,1,10,火,,2457763.125,289.54619136,70.37886813,11.83806713,2016,0,12,13,赤口,丁酉,,,
2017,1,11,水,,2457764.125,290.56490943,85.18435070,12.83806713,2016,0,12,14,先勝,戊戌,,,
2017,1,12,木,,2457765.125,291.58351419,99.94550860,13.83806713,2016,0,12,15,友引,己亥,,,
2017,1,13,金,,2457766.125,292.60200829,114.52694883,14.83806713,2016,0,12,16,先負,庚子,,,
2017,1,14,土,,2457767.125,293.62039654,128.81119397,15.83806713,2016,0,12,17,仏滅,辛丑,,,
2017,1,15,日,,2457768.125,294.63868587,142.71563053,16.83806713,2016,0,12,18,大安,壬寅,,,
2017,1,16,月,,2457769.125,295.65688411,156.20029038,17.83806713,2016,0,12,19,赤口,癸卯,,,
2017,1,17,火,,2457770.125,296.67499818,169.26661366,18.83806713,2016,0,12,20,先勝,甲辰,,,土用入(冬)
2017,1,18,水,,2457771.125,297.69303243,181.95022566,19.83806713,2016,0,12,21,友引,乙巳,,,
2017,1,19,木,,2457772.125,298.71098767,194.31129848,20.83806713,2016,0,12,22,先負,丙午,,,
2017,1,20,金,,2457773.125,299.72886087,206.42507616,21.83806713,2016,0,12,23,仏滅,丁未,大寒,,
2017,1,21,土,,2457774.125,300.74664531,218.37380825,22.83806713,2016,0,12,24,大安,戊申,,,
2017,1,22,日,,2457775.125,301.76433092,230.24034638,23.83806713,2016,0,12,25,赤口,己酉,,,
2017,1,23,月,,2457776.125,302.78190449,242.10317152,24.83806713,2016,0,12,26,先勝,庚戌,,,
2017,1,24,火,,2457777.125,303.79934983,254.03251801,25.83806713,2016,0,12,27,友引,辛亥,,,
2017,1,25,水,,2457778.125,304.81664773,266.08738356,26.83806713,2016,0,12,28,先負,壬子,,,
2017,1,26,木,,2457779.125,305.83377605,278.31342348,27.83806713,2016,0,12,29,仏滅,癸丑,,,
2017,1,27,金,,2457780.125,306.85070989,290.74191361,28.83806713,2016,0,12,30,大安,甲寅,,,
2017,1,28,土,,2457781.125,307.86742217,303.39003150,0.12013889,2017,0,1,1,先勝,乙卯,,,
2017,1,29,日,,2457782.125,308.88388463,316.26258205,1.12013889,2017,0,1,2,友引,丙辰,,,
2017,1,30,月,,2457783.125,309.90006919,329.35498291,2.12013889,2017,0,1,3,先負,丁巳,,,
2017,1,31,火,,2457784.125,310.91594943,342.65692290,3.12013889,2017,0,1,4,仏滅,戊午,,,
2017,2,1,水,,2457785.125,311.93150187,356.15578015,4.12013889,2017,0,1,5,大安,己未,,,
2017,2,2,木,,2457786.125,312.94670666,9.83881016,5.12013889,2017,0,1,6,赤口,庚申,,,
2017,2,3,金,,2457787.125,313.96154764,23.69335106,6.12013889,2017,0,1,7,先勝,辛酉,,,節分
2017,2,4,土,,2457788.125,314.97601188,37.70481535,7.12013889,2017,0,1,8,友引,壬戌,立春,,
2017,2,5,日,,2457789.125,315.99008896,51.85291523,8.12013889,2017,0,1,9,先負,癸亥,,,
2017,2,6,月,,2457790.125,317.00377031,66.10724092,9.12013889,2017,0,1,10,仏滅,甲子,,,
2017,2,7,火,,2457791.125,318.01704899,80.42379675,10.12013889,2017,0,1,11,大安,乙丑,,,
2017,2,8,水,,2457792.125,319.02992006,94.74414921,11.12013889,2017,0,1,12,赤口,丙寅,,,
