年,月,日,曜日,休日,ユリウス通日,黄経/太陽,黄経/月,月齢,旧暦/年,旧暦/閏月FLAG,旧暦/月,旧暦/日,六曜,干支(日),二十四節気,節句,雑節
1925,1,1,木,,2424151.125,279.69581594,353.40539956,5.96842593,1924,0,12,7,赤口,乙酉,,,
1925,1,2,金,,2424152.125,280.71531400,6.55155518,6.96842593,1924,0,12,8,先勝,丙戌,,,
1925,1,3,土,,2424153.125,281.73474060,19.32609728,7.96842593,1924,0,12,9,友引,丁亥,,,
1925,1,4,日,,2424154.125,282.75409239,31.79408647,8.96842593,1924,0,12,10,先負,戊子,,,
1925,1,5,月,,2424155.125,283.77336700,44.02277352,9.96842593,1924,0,12,11,仏滅,己丑,,,
1925,1,6,火,,2424156.125,284.79256244,56.07574172,10.96842593,1924,0,12,12,大安,庚寅,小寒,,
1925,1,7,水,,2424157.125,285.81167692,68.00963050,11.96842593,1924,0,12,13,赤口,辛卯,,人日,
1925,1,8,木,,2424158.125,286.83070878,79.87293496,12.96842593,1924,0,12,14,先勝,壬辰,,,
1925,1,9,金,,2424159.125,287.84965651,91.70643533,13.96842593,1924,0,12,15,友引,癸巳,,,
1925,1,10,土,,2424160.125,288.86851897,103.54485888,14.96842593,1924,0,12,16,先負,甲午,,,
1925,1,11,日,,2424161.125,289.88729552,115.41938824,15.96842593,1924,0,12,17,仏滅,乙未,,,
1925,1,12,月,,2424162.125,290.90598626,127.36058568,16.96842593,1924,0,12,18,大安,丙申,,,
1925,1,13,火,,2424163.125,291.92459222,139.40126618,17.96842593,1924,0,12,19,赤口,丁酉,,,
1925,1,14,水,,2424164.125,292.94311546,151.57882435,18.96842593,1924,0,12,20,先勝,戊戌,,,
1925,1,15,木,,2424165.125,293.96155893,163.93651341,19.96842593,1924,0,12,21,友引,己亥,,,
1925,1,16,金,,2424166.125,294.97992622,176.52317987,20.96842593,1924,0,12,22,先負,庚子,,,
1925,1,17,土,,2424167.125,295.99822101,189.39096538,21.96842593,1924,0,12,23,仏滅,辛丑,,,土用入(冬)
1925,1,18,日,,2424168.125,297.01644617,202.59053338,22.96842593,1924,0,12,24,大安,壬寅,,,
1925,1,19,月,,2424169.125,298.03460242,216.16358137,23.96842593,1924,0,12,25,赤口,癸卯,,,
1925,1,20,火,,2424170.125,299.05268647,230.13293599,24.96842593,1924,0,12,26,先勝,甲辰,大寒,,
1925,1,21,水,,2424171.125,300.07068869,244.49155627,25.96842593,1924,0,12,27,友引,乙巳,,,
1925,1,22,木,,2424172.125,301.08859091,259.19318732,26.96842593,1924,0,12,28,先負,丙午,,,
1925,1,23,金,,2424173.125,302.10636524,274.14853921,27.96842593,1924,0,12,29,仏滅,丁未,,,
1925,1,24,土,,2424174.125,303.12397526,289.23053771,28.96842593,1925,0,1,1,先勝,戊申,,,
1925,1,25,日,,2424175.125,304.14138008,304.28955489,0.51060185,1925,0,1,2,友引,己酉,,,
1925,1,26,月,,2424176.125,305.15853992,319.17536492,1.51060185,1925,0,1,3,先負,庚戌,,,
1925,1,27,火,,2424177.125,306.17542083,333.75937563,2.51060185,1925,0,1,4,仏滅,辛亥,,,
1925,1,28,水,,2424178.125,307.19199678,347.95072373,3.51060185,1925,0,1,5,大安,壬子,,,
1925,1,29,木,,2424179.125,308.20824892,1.70294069,4.51060185,1925,0,1,6,赤口,癸丑,,,
1925,1,30,金,,2424180.125,309.22416365,15.01180586,5.51060185,1925,0,1,7,先勝,甲寅,,,
1925,1,31,土,,2424181.125,310.23973066,27.90746371,6.51060185,1925,0,1,8,友引,乙卯,,,
1925,2,1,日,,2424182.125,311.25494155,40.44429257,7.51060185,1925,0,1,9,先負,丙辰,,,
1925,2,2,月,,2424183.125,312.26978921,52.69109481,8.51060185,1925,0,1,10,仏滅,丁巳,,,
1925,2,3,火,,2424184.125,313.28426749,64.72293038,9.51060185,1925,0,1,11,大安,戊午,,,節分
1925,2,4,水,,2424185.125,314.29837115,76.61495447,10.51060185,1925,0,1,12,赤口,己未,立春,,
1925,2,5,木,,2424186.125,315.31209593,88.43809759,11.51060185,1925,0,1,13,先勝,庚申,,,
1925,2,6,金,,2424187.125,316.32543871,100.25625836,12.51060185,1925,0,1,14,友引,辛酉,,,
1925,2,7,土,,2424188.125,317.33839774,112.12470063,13.51060185,1925,0,1,15,先負,壬戌,,,
1925,2,8,日,,2424189.125,318.35097295,124.08944312,14.51060185,1925,0,1,16,仏滅,癸亥,,,
1925,2,9,月,,2424190.125,319.36316637,136.18750686,15.51060185,1925,0,1,17,大安,甲子,,,
1925,2,10,火,,2424191.125,320.37498233,148.44791292,16.51060185,1925,0,1,18,赤口,乙丑,,,
1925,2,11,水,,2424192.125,321.38642767,160.89327221,17.51060185,1925,0,1,19,先勝,丙寅,,,
1925,2,12,木,,2424193.125,322.39751145,173.54170464,18.51060185,1925,0,1,20,友引,丁卯,,,
1925,2,13,金,,2424194.125,323.40824437,186.40869209,19.51060185,1925,0,1,21,先負,戊辰,,,
1925,2,14,土,,2424195.125,324.41863765,199.50835615,20.51060185,1925,0,1,22,仏滅,己巳,,,
1925,2,15,日,,2424196.125,325.42870154,212.85360808,21.51060185,1925,0,1,23,大安,庚午,,,
1925,2,16,月,,2424197.125,326.43844354,226.45469844,22.51060185,1925,0,1,24,赤口,辛未,,,
1925,2,17,火,,2424198.125,327.44786644,240.31593515,23.51060185,1925,0,1,25,先勝,壬申,,,
1925,2,18,水,,2424199.125,328.45696650,254.43076371,24.51060185,1925,0,1,26,友引,癸酉,,,
1925,2,19,木,,2424200.125,329.46573212,268.77601087,25.51060185,1925,0,1,27,先負,甲戌,雨水,,
1925,2,20,金,,2424201.125,330.47414360,283.30677471,26.51060185,1925,0,1,28,仏滅,乙亥,,,
1925,2,21,土,,2424202.125,331.48217448,297.95395465,27.51060185,1925,0,1,29,大安,丙子,,,
1925,2,22,日,,2424203.125,332.48979451,312.62636333,28.51060185,1925,0,1,30,赤口,丁丑,,,
1925,2,23,月,,2424204.125,333.49697339,327.21840436,0.03357639,1925,0,2,1,友引,戊寅,,,
1925,2,24,火,,2424205.125,334.50368396,341.62249226,1.03357639,1925,0,2,2,先負,己卯,,,
1925,2,25,水,,2424206.125,335.50990360,355.74344817,2.03357639,1925,0,2,3,仏滅,庚辰,,,
1925,2,26,木,,2424207.125,336.51561399,9.51112045,3.03357639,1925,0,2,4,大安,辛巳,,,
1925,2,27,金,,2424208.125,337.52079999,22.88814343,4.03357639,1925,0,2,5,赤口,壬午,,,
1925,2,28,土,,2424209.125,338.52544860,35.87167796,5.03357639,1925,0,2,6,先勝,癸未,,,
1925,3,1,日,,2424210.125,339.52954838,48.49001210,6.03357639,1925,0,2,7,友引,甲申,,,
1925,3,2,月,,2424211.125,340.53308930,60.79605156,7.03357639,1925,0,2,8,先負,乙酉,,,
1925,3,3,火,,2424212.125,341.53606279,72.85976321,8.03357639,1925,0,2,9,仏滅,丙戌,,上巳,
1925,3,4,水,,2424213.125,342.53846187,84.76099053,9.03357639,1925,0,2,10,大安,丁亥,,,
1925,3,5,木,,2424214.125,343.54028125,96.58327878,10.03357639,1925,0,2,11,赤口,戊子,,,
1925,3,6,金,,2424215.125,344.54151754,108.40876413,11.03357639,1925,0,2,12,先勝,己丑,啓蟄,,
1925,3,7,土,,2424216.125,345.54216945,120.31389046,12.03357639,1925,0,2,13,友引,庚寅,,,
1925,3,8,日,,2424217.125,346.54223829,132.36567969,13.03357639,1925,0,2,14,先負,辛卯,,,
1925,3,9,月,,2424218.125,347.54172842,144.61841903,14.03357639,1925,0,2,15,仏滅,壬辰,,,
1925,3,10,火,,2424219.125,348.54064778,157.11086906,15.03357639,1925,0,2,16,大安,癸巳,,,
1925,3,11,水,,2424220.125,349.53900817,169.86436761,16.03357639,1925,0,2,17,赤口,甲午,,,
1925,3,12,木,,2424221.125,350.53682513,182.88237952,17.03357639,1925,0,2,18,先勝,乙未,,,
1925,3,13,金,,2424222.125,351.53411704,196.15200995,18.03357639,1925,0,2,19,友引,丙申,,,
1925,3,14,土,,2424223.125,352.53090347,209.64763193,19.03357639,1925,0,2,20,先負,丁酉,,,
